what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372786507589
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372786509710
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372786511355
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372786511956
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372786522758
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372786524964
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372786527687
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372786528635
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1372786540737
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372786544686
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372786544773
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372786545965
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372786556384
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372786556912
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372786560880
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372786569814
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372786570622
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1372786581860
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1372786585795
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1372786589071
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372786589788
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372786593997
activated,editor,com.android.ide.eclipse.adt,22.0.1.v201305230001--685705,"com.android.ide.eclipse.editors.CommonXmlEditor",1372786600929
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372786604474
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372786605763
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1372786606594
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1372786608383
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1372786608555
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1372786608905
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1372786612257
